[2025-07-24 17:28:11] [TCP] 192.168.0.112:49210 --> 40.79.173.40:443 | Size: 512 bytes
[2025-07-24 17:28:11] [TCP] 192.168.0.112:49210 --> 40.79.173.40:443 | Size: 926 bytes
[2025-07-24 17:28:11] [TCP] 40.79.173.40:443 --> 192.168.0.112:49210 | Size: 56 bytes
[2025-07-24 17:28:11] [TCP] 40.79.173.40:443 --> 192.168.0.112:49210 | Size: 508 bytes
[2025-07-24 17:28:11] [TCP] 192.168.0.112:49210 --> 40.79.173.40:443 | Size: 54 bytes
[2025-07-24 17:28:20] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 139 bytes
[2025-07-24 17:28:20] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 54 bytes
[2025-07-24 17:28:24] [TCP] 157.240.212.61:80 --> 192.168.0.112:49170 | Size: 542 bytes
[2025-07-24 17:28:24] [TCP] 192.168.0.112:49170 --> 157.240.212.61:80 | Size: 129 bytes
[2025-07-24 17:28:24] [TCP] 157.240.212.61:80 --> 192.168.0.112:49170 | Size: 56 bytes
[2025-07-24 17:28:25] [TCP] 34.231.4.169:443 --> 192.168.0.112:65371 | Size: 60 bytes
[2025-07-24 17:28:25] [TCP] 192.168.0.112:65371 --> 34.231.4.169:443 | Size: 54 bytes
[2025-07-24 17:28:25] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 307 bytes
[2025-07-24 17:28:25] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:25] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 379 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 371 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 355 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 387 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 375 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 369 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 371 bytes
[2025-07-24 17:28:26] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 381 bytes
[2025-07-24 17:28:28] [2] 192.168.0.1:- --> 224.0.0.1:- | Size: 46 bytes
[2025-07-24 17:28:29] [TCP] 192.168.0.112:65421 --> 108.177.15.188:5228 | Size: 55 bytes
[2025-07-24 17:28:29] [TCP] 108.177.15.188:5228 --> 192.168.0.112:65421 | Size: 68 bytes
[2025-07-24 17:28:29] [2] 192.168.0.112:- --> 224.0.0.251:- | Size: 46 bytes
[2025-07-24 17:28:30] [TCP] 192.168.0.112:65373 --> 172.217.21.3:443 | Size: 148 bytes
[2025-07-24 17:28:30] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 56 bytes
[2025-07-24 17:28:30] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 149 bytes
[2025-07-24 17:28:30] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 128 bytes
[2025-07-24 17:28:30] [TCP] 192.168.0.112:65373 --> 172.217.21.3:443 | Size: 54 bytes
[2025-07-24 17:28:30] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 96 bytes
[2025-07-24 17:28:30] [TCP] 192.168.0.112:65373 --> 172.217.21.3:443 | Size: 93 bytes
[2025-07-24 17:28:30] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 56 bytes
[2025-07-24 17:28:31] [TCP] 192.168.0.112:49201 --> 142.251.37.206:443 | Size: 93 bytes
[2025-07-24 17:28:31] [TCP] 192.168.0.112:49202 --> 142.250.203.234:443 | Size: 93 bytes
[2025-07-24 17:28:31] [TCP] 192.168.0.112:49202 --> 142.250.203.234:443 | Size: 93 bytes
[2025-07-24 17:28:31] [TCP] 192.168.0.112:49201 --> 142.251.37.206:443 | Size: 93 bytes
[2025-07-24 17:28:31] [TCP] 142.251.37.206:443 --> 192.168.0.112:49201 | Size: 96 bytes
[2025-07-24 17:28:31] [TCP] 142.250.203.234:443 --> 192.168.0.112:49202 | Size: 96 bytes
[2025-07-24 17:28:31] [TCP] 142.251.37.206:443 --> 192.168.0.112:49201 | Size: 96 bytes
[2025-07-24 17:28:31] [TCP] 142.250.203.234:443 --> 192.168.0.112:49202 | Size: 96 bytes
[2025-07-24 17:28:31] [TCP] 192.168.0.112:49201 --> 142.251.37.206:443 | Size: 66 bytes
[2025-07-24 17:28:31] [TCP] 192.168.0.112:49202 --> 142.250.203.234:443 | Size: 66 bytes
[2025-07-24 17:28:31] [TCP] 142.251.37.206:443 --> 192.168.0.112:49201 | Size: 68 bytes
[2025-07-24 17:28:31] [TCP] 142.250.203.234:443 --> 192.168.0.112:49202 | Size: 68 bytes
[2025-07-24 17:28:33] [2] 192.168.0.112:- --> 224.0.0.252:- | Size: 46 bytes
[2025-07-24 17:28:34] [TCP] 192.168.0.112:49203 --> 98.82.154.203:443 | Size: 54 bytes
[2025-07-24 17:28:34] [TCP] 192.168.0.112:49203 --> 98.82.154.203:443 | Size: 54 bytes
[2025-07-24 17:28:34] [TCP] 192.168.0.112:65424 --> 98.82.160.253:443 | Size: 751 bytes
[2025-07-24 17:28:34] [TCP] 98.82.160.253:443 --> 192.168.0.112:65424 | Size: 60 bytes
[2025-07-24 17:28:34] [TCP] 98.82.160.253:443 --> 192.168.0.112:65424 | Size: 1077 bytes
[2025-07-24 17:28:34] [TCP] 192.168.0.112:65424 --> 98.82.160.253:443 | Size: 54 bytes
[2025-07-24 17:28:36] [2] 192.168.0.112:- --> 239.255.255.250:- | Size: 46 bytes
[2025-07-24 17:28:37] [TCP] 13.107.246.77:443 --> 192.168.0.112:49208 | Size: 100 bytes
[2025-07-24 17:28:37] [TCP] 13.107.246.77:443 --> 192.168.0.112:49208 | Size: 56 bytes
[2025-07-24 17:28:37] [TCP] 13.107.246.77:443 --> 192.168.0.112:49208 | Size: 88 bytes
[2025-07-24 17:28:37] [TCP] 192.168.0.112:49208 --> 13.107.246.77:443 | Size: 54 bytes
[2025-07-24 17:28:37] [TCP] 192.168.0.112:49208 --> 13.107.246.77:443 | Size: 54 bytes
[2025-07-24 17:28:37] [TCP] 13.107.246.77:443 --> 192.168.0.112:49208 | Size: 56 bytes
[2025-07-24 17:28:37] [TCP] 192.168.0.112:49208 --> 13.107.246.77:443 | Size: 54 bytes
[2025-07-24 17:28:40] [TCP] 34.231.4.169:443 --> 192.168.0.112:65371 | Size: 60 bytes
[2025-07-24 17:28:40] [TCP] 192.168.0.112:65371 --> 34.231.4.169:443 | Size: 54 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 88 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 96 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 66 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 66 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 139 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 54 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 93 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 469 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 56 bytes
[2025-07-24 17:28:41] [UDP] 192.168.0.112:52609 --> 192.168.0.1:53 | Size: 91 bytes
[2025-07-24 17:28:41] [UDP] 192.168.0.112:52609 --> 192.168.0.1:53 | Size: 91 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 56 bytes
[2025-07-24 17:28:41] [UDP] 192.168.0.1:53 --> 192.168.0.112:52609 | Size: 107 bytes
[2025-07-24 17:28:41] [UDP] 192.168.0.112:55797 --> 192.168.0.1:53 | Size: 91 bytes
[2025-07-24 17:28:41] [UDP] 192.168.0.1:53 --> 192.168.0.112:52609 | Size: 107 bytes
[2025-07-24 17:28:41] [UDP] 192.168.0.1:53 --> 192.168.0.112:55797 | Size: 119 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 124 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 88 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 96 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 54 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 93 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 1466 bytes
[2025-07-24 17:28:41] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 198 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 56 bytes
[2025-07-24 17:28:41] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 54 bytes
[2025-07-24 17:28:42] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 122 bytes
[2025-07-24 17:28:42] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 103 bytes
[2025-07-24 17:28:42] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 54 bytes
[2025-07-24 17:28:46] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 307 bytes
[2025-07-24 17:28:46] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:46] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 379 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 371 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 355 bytes
